frame_id,handedness,finger,depth_mm
7,Left,thumb,242.0
7,Left,index,252.0
7,Left,middle,252.0
7,Left,ring,241.0
7,Left,pinky,234.0
8,Left,thumb,238.0
8,Left,index,261.0
8,Left,middle,267.0
8,Left,ring,256.0
8,Left,pinky,237.0
8,Right,thumb,208.0
8,Right,index,236.0
8,Right,middle,239.0
8,Right,ring,241.0
8,Right,pinky,254.0
9,Right,thumb,216.0
9,Right,index,244.0
9,Right,middle,245.0
9,Right,ring,257.0
9,Right,pinky,251.0
9,Left,thumb,219.0
9,Left,index,246.0
9,Left,middle,259.0
9,Left,ring,267.0
9,Left,pinky,257.0
10,Right,thumb,219.0
10,Right,index,240.0
10,Right,middle,245.0
10,Right,ring,260.0
10,Right,pinky,255.0
10,Left,thumb,229.0
10,Left,index,263.0
10,Left,middle,266.0
10,Left,ring,266.0
10,Left,pinky,249.0
11,Left,thumb,225.0
11,Left,index,247.0
11,Left,middle,249.0
11,Left,ring,263.0
11,Left,pinky,247.0
11,Right,thumb,214.0
11,Right,index,235.0
11,Right,middle,244.0
11,Right,ring,261.0
11,Right,pinky,249.0
12,Right,thumb,217.0
12,Right,index,237.0
12,Right,middle,250.0
12,Right,ring,247.0
12,Right,pinky,240.0
12,Left,thumb,223.0
12,Left,index,239.0
12,Left,middle,260.0
12,Left,ring,255.0
12,Left,pinky,247.0
13,Left,thumb,231.0
13,Left,index,261.0
13,Left,middle,271.0
13,Left,ring,266.0
13,Left,pinky,253.0
13,Right,thumb,220.0
13,Right,index,240.0
13,Right,middle,246.0
13,Right,ring,246.0
13,Right,pinky,247.0
14,Left,thumb,231.0
14,Left,index,264.0
14,Left,middle,262.0
14,Left,ring,257.0
14,Left,pinky,239.0
14,Right,thumb,220.0
14,Right,index,244.0
14,Right,middle,247.0
14,Right,ring,248.0
14,Right,pinky,240.0
15,Left,thumb,229.0
15,Left,index,249.0
15,Left,middle,264.0
15,Left,ring,268.0
15,Left,pinky,259.0
15,Right,thumb,218.0
15,Right,index,247.0
15,Right,middle,248.0
15,Right,ring,242.0
15,Right,pinky,238.0
16,Right,thumb,219.0
16,Right,index,236.0
16,Right,middle,246.0
16,Right,ring,245.0
16,Right,pinky,245.0
16,Left,thumb,229.0
16,Left,index,263.0
16,Left,middle,264.0
16,Left,ring,258.0
16,Left,pinky,245.0
17,Right,thumb,212.0
17,Right,index,238.0
17,Right,middle,241.0
17,Right,ring,242.0
17,Right,pinky,242.0
17,Left,thumb,218.0
17,Left,index,234.0
17,Left,middle,256.0
17,Left,ring,255.0
17,Left,pinky,241.0
18,Right,thumb,216.0
18,Right,index,242.0
18,Right,middle,237.0
18,Right,ring,234.0
18,Right,pinky,243.0
18,Left,thumb,225.0
18,Left,index,239.0
18,Left,middle,240.0
18,Left,ring,251.0
18,Left,pinky,244.0
19,Right,thumb,217.0
19,Right,index,244.0
19,Right,middle,245.0
19,Right,ring,250.0
19,Right,pinky,251.0
19,Left,thumb,227.0
19,Left,index,260.0
19,Left,middle,268.0
19,Left,ring,273.0
19,Left,pinky,252.0
20,Left,thumb,228.0
20,Left,index,253.0
20,Left,middle,241.0
20,Left,ring,244.0
20,Left,pinky,239.0
21,Right,thumb,217.0
21,Right,index,246.0
21,Right,middle,246.0
21,Right,ring,245.0
21,Right,pinky,248.0
21,Left,thumb,229.0
21,Left,index,258.0
21,Left,middle,251.0
21,Left,ring,252.0
21,Left,pinky,246.0
22,Right,thumb,228.0
22,Right,index,237.0
22,Right,middle,244.0
22,Right,ring,239.0
22,Right,pinky,236.0
22,Left,thumb,235.0
22,Left,index,255.0
22,Left,middle,252.0
22,Left,ring,255.0
22,Left,pinky,265.0
23,Right,thumb,210.0
23,Right,index,234.0
23,Right,middle,241.0
23,Right,ring,243.0
23,Right,pinky,236.0
23,Left,thumb,240.0
23,Left,index,248.0
23,Left,middle,255.0
23,Left,ring,246.0
23,Left,pinky,236.0
23,Right,thumb,292.0
23,Right,index,255.0
23,Right,middle,248.0
23,Right,ring,248.0
23,Right,pinky,236.0
24,Right,thumb,224.0
24,Right,index,254.0
24,Right,middle,247.0
24,Right,ring,246.0
24,Right,pinky,242.0
24,Left,thumb,247.0
24,Left,index,255.0
24,Left,middle,265.0
24,Left,ring,249.0
24,Left,pinky,256.0
25,Left,thumb,243.0
25,Left,index,259.0
25,Left,middle,259.0
25,Left,ring,271.0
25,Left,pinky,267.0
25,Right,thumb,223.0
25,Right,index,245.0
25,Right,middle,252.0
25,Right,ring,249.0
25,Right,pinky,246.0
26,Right,thumb,228.0
26,Right,index,239.0
26,Right,middle,248.0
26,Right,ring,254.0
26,Right,pinky,239.0
26,Left,thumb,245.0
26,Left,index,263.0
26,Left,middle,268.0
26,Left,ring,259.0
26,Left,pinky,243.0
27,Right,thumb,221.0
27,Right,index,253.0
27,Right,middle,250.0
27,Right,ring,243.0
27,Right,pinky,236.0
27,Left,thumb,245.0
27,Left,index,256.0
27,Left,middle,255.0
27,Left,ring,260.0
27,Left,pinky,259.0
28,Right,thumb,223.0
28,Right,index,245.0
28,Right,middle,262.0
28,Right,ring,250.0
28,Right,pinky,245.0
28,Left,thumb,243.0
28,Left,index,260.0
28,Left,middle,268.0
28,Left,ring,254.0
28,Left,pinky,255.0
29,Right,thumb,221.0
29,Right,index,237.0
29,Right,middle,248.0
29,Right,ring,249.0
29,Right,pinky,244.0
29,Left,thumb,241.0
29,Left,index,246.0
29,Left,middle,249.0
29,Left,ring,251.0
29,Left,pinky,260.0
30,Right,thumb,214.0
30,Right,index,248.0
30,Right,middle,242.0
30,Right,ring,240.0
30,Right,pinky,238.0
30,Left,thumb,228.0
30,Left,index,250.0
30,Left,middle,255.0
30,Left,ring,254.0
30,Left,pinky,263.0
31,Right,thumb,216.0
31,Right,index,245.0
31,Right,middle,247.0
31,Right,ring,244.0
31,Right,pinky,237.0
31,Left,thumb,219.0
31,Left,index,251.0
31,Left,middle,271.0
31,Left,ring,255.0
31,Left,pinky,237.0
32,Right,thumb,217.0
32,Right,index,234.0
32,Right,middle,247.0
32,Right,ring,235.0
32,Right,pinky,234.0
32,Left,thumb,220.0
32,Left,index,233.0
32,Left,middle,239.0
32,Left,ring,247.0
32,Left,pinky,259.0
34,Right,thumb,213.0
34,Right,index,236.0
34,Right,middle,242.0
34,Right,ring,244.0
34,Right,pinky,237.0
34,Left,thumb,243.0
34,Left,index,247.0
34,Left,middle,248.0
34,Left,ring,242.0
34,Left,pinky,237.0
35,Right,thumb,214.0
35,Right,index,255.0
35,Right,middle,239.0
35,Right,ring,253.0
35,Right,pinky,239.0
35,Left,thumb,247.0
35,Left,index,245.0
35,Left,middle,242.0
35,Left,ring,246.0
35,Left,pinky,254.0
36,Left,thumb,231.0
36,Left,index,241.0
36,Left,middle,269.0
36,Left,ring,251.0
36,Left,pinky,244.0
37,Right,thumb,221.0
37,Right,index,229.0
37,Right,middle,245.0
37,Right,ring,245.0
37,Right,pinky,243.0
37,Left,thumb,246.0
37,Left,index,256.0
37,Left,middle,265.0
37,Left,ring,252.0
37,Left,pinky,241.0
38,Left,thumb,244.0
38,Left,index,255.0
38,Left,middle,260.0
38,Left,ring,260.0
38,Left,pinky,251.0
38,Right,thumb,213.0
38,Right,index,240.0
38,Right,middle,248.0
38,Right,ring,240.0
38,Right,pinky,240.0
39,Left,thumb,250.0
39,Left,index,266.0
39,Left,middle,275.0
39,Left,ring,265.0
39,Left,pinky,252.0
39,Right,thumb,219.0
39,Right,index,241.0
39,Right,middle,258.0
39,Right,ring,248.0
39,Right,pinky,247.0
40,Right,thumb,220.0
40,Right,index,229.0
40,Right,middle,246.0
40,Right,ring,245.0
40,Right,pinky,235.0
40,Left,thumb,246.0
40,Left,index,256.0
40,Left,middle,257.0
40,Left,ring,247.0
40,Left,pinky,241.0
41,Right,thumb,218.0
41,Right,index,241.0
41,Right,middle,252.0
41,Right,ring,238.0
41,Right,pinky,237.0
41,Left,thumb,248.0
41,Left,index,255.0
41,Left,middle,264.0
41,Left,ring,260.0
41,Left,pinky,251.0
42,Left,thumb,247.0
42,Left,index,267.0
42,Left,middle,275.0
42,Left,ring,263.0
42,Left,pinky,259.0
42,Right,thumb,222.0
42,Right,index,240.0
42,Right,middle,242.0
42,Right,ring,247.0
42,Right,pinky,241.0
43,Right,thumb,223.0
43,Right,index,244.0
43,Right,middle,246.0
43,Right,ring,248.0
43,Right,pinky,239.0
43,Left,thumb,241.0
43,Left,index,259.0
43,Left,middle,263.0
43,Left,ring,249.0
43,Left,pinky,238.0
44,Left,thumb,237.0
44,Left,index,258.0
44,Left,middle,262.0
44,Left,ring,261.0
44,Left,pinky,254.0
44,Right,thumb,213.0
44,Right,index,244.0
44,Right,middle,244.0
44,Right,ring,249.0
44,Right,pinky,241.0
45,Right,thumb,213.0
45,Right,index,238.0
45,Right,middle,245.0
45,Right,ring,240.0
45,Right,pinky,236.0
45,Left,thumb,240.0
45,Left,index,251.0
45,Left,middle,262.0
45,Left,ring,252.0
45,Left,pinky,240.0
46,Left,thumb,232.0
46,Left,index,246.0
46,Left,middle,248.0
46,Left,ring,255.0
46,Left,pinky,254.0
46,Right,thumb,218.0
46,Right,index,247.0
46,Right,middle,242.0
46,Right,ring,248.0
46,Right,pinky,248.0
47,Right,thumb,219.0
47,Right,index,246.0
47,Right,middle,246.0
47,Right,ring,253.0
47,Right,pinky,251.0
47,Left,thumb,233.0
47,Left,index,254.0
47,Left,middle,273.0
47,Left,ring,260.0
47,Left,pinky,243.0
48,Right,thumb,217.0
48,Right,index,233.0
48,Right,middle,249.0
48,Right,ring,249.0
48,Right,pinky,252.0
48,Left,thumb,233.0
48,Left,index,259.0
48,Left,middle,263.0
48,Left,ring,258.0
48,Left,pinky,247.0
49,Left,thumb,230.0
49,Left,index,252.0
49,Left,middle,251.0
49,Left,ring,256.0
49,Left,pinky,254.0
49,Right,thumb,217.0
49,Right,index,254.0
49,Right,middle,246.0
49,Right,ring,252.0
49,Right,pinky,248.0
50,Left,thumb,233.0
50,Left,index,259.0
50,Left,middle,268.0
50,Left,ring,267.0
50,Left,pinky,256.0
50,Right,thumb,220.0
50,Right,index,241.0
50,Right,middle,242.0
50,Right,ring,252.0
50,Right,pinky,246.0
51,Right,thumb,221.0
51,Right,index,242.0
51,Right,middle,244.0
51,Right,ring,252.0
51,Right,pinky,240.0
51,Left,thumb,235.0
51,Left,index,256.0
51,Left,middle,266.0
51,Left,ring,257.0
51,Left,pinky,240.0
52,Left,thumb,240.0
52,Left,index,261.0
52,Left,middle,262.0
52,Left,ring,261.0
52,Left,pinky,257.0
52,Right,thumb,228.0
52,Right,index,244.0
52,Right,middle,245.0
52,Right,ring,250.0
52,Right,pinky,239.0
53,Right,thumb,223.0
53,Right,index,239.0
53,Right,middle,235.0
53,Right,ring,247.0
53,Right,pinky,238.0
53,Left,thumb,237.0
53,Left,index,259.0
53,Left,middle,267.0
53,Left,ring,256.0
53,Left,pinky,241.0
54,Right,thumb,222.0
54,Right,index,243.0
54,Right,middle,247.0
54,Right,ring,238.0
54,Right,pinky,240.0
54,Left,thumb,236.0
54,Left,index,261.0
54,Left,middle,264.0
54,Left,ring,258.0
54,Left,pinky,240.0
55,Right,thumb,227.0
55,Right,index,244.0
55,Right,middle,247.0
55,Right,ring,242.0
55,Right,pinky,245.0
55,Left,thumb,241.0
55,Left,index,257.0
55,Left,middle,255.0
55,Left,ring,257.0
55,Left,pinky,256.0
56,Right,thumb,220.0
56,Right,index,240.0
56,Right,middle,248.0
56,Right,ring,250.0
56,Right,pinky,245.0
56,Left,thumb,243.0
56,Left,index,263.0
56,Left,middle,274.0
56,Left,ring,262.0
56,Left,pinky,252.0
57,Right,thumb,213.0
57,Right,index,237.0
57,Right,middle,242.0
57,Right,ring,238.0
57,Right,pinky,236.0
57,Left,thumb,235.0
57,Left,index,256.0
57,Left,middle,264.0
57,Left,ring,251.0
57,Left,pinky,237.0
58,Left,thumb,239.0
58,Left,index,261.0
58,Left,middle,261.0
58,Left,ring,261.0
58,Left,pinky,254.0
58,Right,thumb,228.0
58,Right,index,251.0
58,Right,middle,247.0
58,Right,ring,244.0
58,Right,pinky,244.0
59,Right,thumb,227.0
59,Right,index,246.0
59,Right,middle,242.0
59,Right,ring,246.0
59,Right,pinky,248.0
59,Left,thumb,235.0
59,Left,index,251.0
59,Left,middle,270.0
59,Left,ring,259.0
59,Left,pinky,247.0
60,Left,thumb,234.0
60,Left,index,252.0
60,Left,middle,252.0
60,Left,ring,254.0
60,Left,pinky,251.0
60,Right,thumb,226.0
60,Right,index,241.0
60,Right,middle,242.0
60,Right,ring,248.0
60,Right,pinky,243.0
61,Left,thumb,238.0
61,Left,index,255.0
61,Left,middle,255.0
61,Left,ring,271.0
61,Left,pinky,262.0
61,Right,thumb,227.0
61,Right,index,258.0
61,Right,middle,247.0
61,Right,ring,253.0
61,Right,pinky,249.0
62,Left,thumb,244.0
62,Left,index,261.0
62,Left,middle,274.0
62,Left,ring,264.0
62,Left,pinky,248.0
62,Right,thumb,221.0
62,Right,index,242.0
62,Right,middle,237.0
62,Right,ring,250.0
62,Right,pinky,248.0
63,Left,thumb,243.0
63,Left,index,262.0
63,Left,middle,261.0
63,Left,ring,257.0
63,Left,pinky,248.0
63,Right,thumb,216.0
63,Right,index,228.0
63,Right,middle,244.0
63,Right,ring,248.0
63,Right,pinky,243.0
64,Left,thumb,250.0
64,Left,index,263.0
64,Left,middle,264.0
64,Left,ring,275.0
64,Left,pinky,258.0
64,Right,thumb,218.0
64,Right,index,253.0
64,Right,middle,252.0
64,Right,ring,250.0
64,Right,pinky,246.0
65,Right,thumb,218.0
65,Right,index,234.0
65,Right,middle,244.0
65,Right,ring,250.0
65,Right,pinky,246.0
65,Left,thumb,245.0
65,Left,index,270.0
65,Left,middle,271.0
65,Left,ring,263.0
65,Left,pinky,245.0
66,Left,thumb,238.0
66,Left,index,248.0
66,Left,middle,266.0
66,Left,ring,270.0
66,Left,pinky,270.0
67,Left,thumb,253.0
67,Left,index,262.0
67,Left,middle,267.0
67,Left,ring,266.0
67,Left,pinky,253.0
67,Right,thumb,223.0
67,Right,index,241.0
67,Right,middle,241.0
67,Right,ring,251.0
67,Right,pinky,244.0
68,Right,thumb,215.0
68,Right,index,228.0
68,Right,middle,238.0
68,Right,ring,249.0
68,Right,pinky,237.0
68,Left,thumb,247.0
68,Left,index,260.0
68,Left,middle,270.0
68,Left,ring,254.0
68,Left,pinky,244.0
69,Right,thumb,213.0
69,Right,index,248.0
69,Right,middle,258.0
69,Right,ring,241.0
69,Right,pinky,237.0
69,Left,thumb,239.0
69,Left,index,265.0
69,Left,middle,257.0
69,Left,ring,257.0
69,Left,pinky,252.0
70,Left,thumb,246.0
70,Left,index,269.0
70,Left,middle,282.0
70,Left,ring,266.0
70,Left,pinky,247.0
70,Right,thumb,218.0
70,Right,index,240.0
70,Right,middle,248.0
70,Right,ring,251.0
70,Right,pinky,254.0
71,Left,thumb,228.0
71,Left,index,253.0
71,Left,middle,253.0
71,Left,ring,257.0
71,Left,pinky,242.0
71,Right,thumb,217.0
71,Right,index,238.0
71,Right,middle,248.0
71,Right,ring,243.0
71,Right,pinky,248.0
72,Left,thumb,225.0
72,Left,index,263.0
72,Left,middle,264.0
72,Left,ring,262.0
72,Left,pinky,244.0
72,Right,thumb,219.0
72,Right,index,239.0
72,Right,middle,245.0
72,Right,ring,243.0
72,Right,pinky,250.0
73,Right,thumb,217.0
73,Right,index,237.0
73,Right,middle,238.0
73,Right,ring,247.0
73,Right,pinky,243.0
73,Left,thumb,221.0
73,Left,index,255.0
73,Left,middle,263.0
73,Left,ring,256.0
73,Left,pinky,241.0
75,Right,thumb,220.0
75,Right,index,246.0
75,Right,middle,250.0
75,Right,ring,244.0
75,Right,pinky,247.0
75,Left,thumb,225.0
75,Left,index,252.0
75,Left,middle,266.0
75,Left,ring,265.0
75,Left,pinky,249.0
76,Right,thumb,217.0
76,Right,index,240.0
76,Right,middle,249.0
76,Right,ring,247.0
76,Right,pinky,238.0
76,Left,thumb,222.0
76,Left,index,252.0
76,Left,middle,249.0
76,Left,ring,247.0
76,Left,pinky,248.0
78,Right,thumb,232.0
78,Right,index,229.0
78,Right,middle,253.0
78,Right,ring,246.0
78,Right,pinky,240.0
78,Left,thumb,241.0
78,Left,index,266.0
78,Left,middle,282.0
78,Left,ring,263.0
78,Left,pinky,245.0
79,Left,thumb,228.0
79,Left,index,261.0
79,Left,middle,262.0
79,Left,ring,259.0
79,Left,pinky,254.0
79,Right,thumb,216.0
79,Right,index,255.0
79,Right,middle,246.0
79,Right,ring,253.0
79,Right,pinky,242.0
80,Right,thumb,263.0
80,Right,index,255.0
80,Right,middle,280.0
80,Right,ring,272.0
80,Right,pinky,241.0
82,Left,thumb,239.0
82,Left,index,269.0
82,Left,middle,284.0
82,Left,ring,272.0
82,Left,pinky,252.0
82,Right,thumb,220.0
82,Right,index,246.0
82,Right,middle,261.0
82,Right,ring,254.0
82,Right,pinky,255.0
83,Left,thumb,233.0
83,Left,index,257.0
83,Left,middle,258.0
83,Left,ring,255.0
83,Left,pinky,260.0
83,Right,thumb,215.0
83,Right,index,224.0
83,Right,middle,246.0
83,Right,ring,247.0
83,Right,pinky,239.0
84,Right,thumb,214.0
84,Right,index,249.0
84,Right,middle,243.0
84,Right,ring,247.0
84,Right,pinky,237.0
84,Left,thumb,225.0
84,Left,index,259.0
84,Left,middle,271.0
84,Left,ring,264.0
84,Left,pinky,246.0
85,Left,thumb,230.0
85,Left,index,264.0
85,Left,middle,270.0
85,Left,ring,263.0
85,Left,pinky,259.0
85,Right,thumb,224.0
85,Right,index,240.0
85,Right,middle,248.0
85,Right,ring,253.0
85,Right,pinky,241.0
86,Right,thumb,218.0
86,Right,index,265.0
86,Right,middle,252.0
86,Right,ring,251.0
86,Right,pinky,245.0
86,Left,thumb,235.0
86,Left,index,259.0
86,Left,middle,262.0
86,Left,ring,260.0
86,Left,pinky,239.0
87,Right,thumb,212.0
87,Right,index,245.0
87,Right,middle,242.0
87,Right,ring,255.0
87,Right,pinky,240.0
87,Left,thumb,228.0
87,Left,index,249.0
87,Left,middle,254.0
87,Left,ring,248.0
87,Left,pinky,263.0
88,Right,thumb,219.0
88,Right,index,244.0
88,Right,middle,256.0
88,Right,ring,251.0
88,Right,pinky,247.0
88,Left,thumb,238.0
88,Left,index,275.0
88,Left,middle,269.0
88,Left,ring,279.0
88,Left,pinky,260.0
89,Right,thumb,226.0
89,Right,index,237.0
89,Right,middle,256.0
89,Right,ring,252.0
89,Right,pinky,251.0
89,Left,thumb,229.0
89,Left,index,264.0
89,Left,middle,272.0
89,Left,ring,268.0
89,Left,pinky,251.0
90,Left,thumb,225.0
90,Left,index,255.0
90,Left,middle,264.0
90,Left,ring,264.0
90,Left,pinky,257.0
90,Right,thumb,217.0
90,Right,index,244.0
90,Right,middle,246.0
90,Right,ring,243.0
90,Right,pinky,250.0
91,Right,thumb,218.0
91,Right,index,227.0
91,Right,middle,244.0
91,Right,ring,252.0
91,Right,pinky,244.0
91,Left,thumb,225.0
91,Left,index,261.0
91,Left,middle,258.0
91,Left,ring,249.0
91,Left,pinky,241.0
92,Right,thumb,217.0
92,Right,index,245.0
92,Right,middle,240.0
92,Right,ring,234.0
92,Right,pinky,233.0
92,Left,thumb,221.0
92,Left,index,241.0
92,Left,middle,238.0
92,Left,ring,248.0
92,Left,pinky,238.0
93,Right,thumb,218.0
93,Right,index,231.0
93,Right,middle,239.0
93,Right,ring,240.0
93,Right,pinky,235.0
93,Left,thumb,222.0
93,Left,index,249.0
93,Left,middle,250.0
93,Left,ring,262.0
93,Left,pinky,241.0
94,Right,thumb,220.0
94,Right,index,223.0
94,Right,middle,237.0
94,Right,ring,244.0
94,Right,pinky,234.0
94,Left,thumb,225.0
94,Left,index,250.0
94,Left,middle,259.0
94,Left,ring,247.0
94,Left,pinky,235.0
96,Right,thumb,224.0
96,Right,index,237.0
96,Right,middle,247.0
96,Right,ring,245.0
96,Right,pinky,243.0
96,Left,thumb,230.0
96,Left,index,259.0
96,Left,middle,274.0
96,Left,ring,265.0
96,Left,pinky,251.0
97,Right,thumb,224.0
97,Right,index,237.0
97,Right,middle,246.0
97,Right,ring,259.0
97,Right,pinky,243.0
97,Left,thumb,232.0
97,Left,index,262.0
97,Left,middle,263.0
97,Left,ring,260.0
97,Left,pinky,242.0
98,Right,thumb,220.0
98,Right,index,250.0
98,Right,middle,242.0
98,Right,ring,248.0
98,Right,pinky,241.0
98,Left,thumb,229.0
98,Left,index,256.0
98,Left,middle,265.0
98,Left,ring,265.0
98,Left,pinky,254.0
99,Right,thumb,220.0
99,Right,index,235.0
99,Right,middle,249.0
99,Right,ring,245.0
99,Right,pinky,243.0
99,Left,thumb,235.0
99,Left,index,267.0
99,Left,middle,269.0
99,Left,ring,266.0
99,Left,pinky,242.0
101,Left,thumb,227.0
101,Left,index,261.0
101,Left,middle,258.0
101,Left,ring,257.0
101,Left,pinky,241.0
101,Right,thumb,222.0
101,Right,index,247.0
101,Right,middle,238.0
101,Right,ring,241.0
101,Right,pinky,244.0
102,Right,thumb,218.0
102,Right,index,228.0
102,Right,middle,254.0
102,Right,ring,250.0
102,Right,pinky,249.0
102,Left,thumb,231.0
102,Left,index,258.0
102,Left,middle,271.0
102,Left,ring,262.0
102,Left,pinky,245.0
103,Right,thumb,226.0
103,Right,index,239.0
103,Right,middle,239.0
103,Right,ring,247.0
103,Right,pinky,239.0
103,Left,thumb,228.0
103,Left,index,258.0
103,Left,middle,273.0
103,Left,ring,258.0
103,Left,pinky,244.0
104,Left,thumb,230.0
104,Left,index,263.0
104,Left,middle,259.0
104,Left,ring,258.0
104,Left,pinky,245.0
104,Right,thumb,223.0
104,Right,index,253.0
104,Right,middle,244.0
104,Right,ring,246.0
104,Right,pinky,240.0
105,Right,thumb,215.0
105,Right,index,235.0
105,Right,middle,238.0
105,Right,ring,250.0
105,Right,pinky,241.0
105,Left,thumb,226.0
105,Left,index,252.0
105,Left,middle,269.0
105,Left,ring,260.0
105,Left,pinky,239.0
106,Right,thumb,217.0
106,Right,index,228.0
106,Right,middle,246.0
106,Right,ring,244.0
106,Right,pinky,242.0
106,Left,thumb,230.0
106,Left,index,257.0
106,Left,middle,263.0
106,Left,ring,256.0
106,Left,pinky,240.0
108,Right,thumb,222.0
108,Right,index,241.0
108,Right,middle,240.0
108,Right,ring,247.0
108,Right,pinky,245.0
108,Left,thumb,239.0
108,Left,index,255.0
108,Left,middle,276.0
108,Left,ring,261.0
108,Left,pinky,252.0
109,Right,thumb,226.0
109,Right,index,227.0
109,Right,middle,240.0
109,Right,ring,243.0
109,Right,pinky,240.0
109,Left,thumb,238.0
109,Left,index,254.0
109,Left,middle,272.0
109,Left,ring,256.0
109,Left,pinky,236.0
111,Right,thumb,220.0
111,Right,index,238.0
111,Right,middle,243.0
111,Right,ring,249.0
111,Right,pinky,243.0
111,Left,thumb,239.0
111,Left,index,260.0
111,Left,middle,280.0
111,Left,ring,262.0
111,Left,pinky,250.0
112,Right,thumb,217.0
112,Right,index,242.0
112,Right,middle,247.0
112,Right,ring,253.0
112,Right,pinky,244.0
112,Left,thumb,223.0
112,Left,index,255.0
112,Left,middle,268.0
112,Left,ring,254.0
112,Left,pinky,237.0
113,Right,thumb,219.0
113,Right,index,248.0
113,Right,middle,246.0
113,Right,ring,247.0
113,Right,pinky,245.0
113,Left,thumb,227.0
113,Left,index,254.0
113,Left,middle,254.0
113,Left,ring,254.0
113,Left,pinky,243.0
114,Left,thumb,243.0
114,Left,index,256.0
114,Left,middle,277.0
114,Left,ring,266.0
114,Left,pinky,249.0
114,Right,thumb,229.0
114,Right,index,242.0
114,Right,middle,244.0
114,Right,ring,250.0
114,Right,pinky,252.0
115,Right,thumb,233.0
115,Right,index,233.0
115,Right,middle,248.0
115,Right,ring,244.0
115,Right,pinky,241.0
115,Left,thumb,236.0
115,Left,index,256.0
115,Left,middle,262.0
115,Left,ring,255.0
115,Left,pinky,235.0
116,Left,thumb,229.0
116,Left,index,258.0
116,Left,middle,259.0
116,Left,ring,260.0
116,Left,pinky,245.0
116,Right,thumb,224.0
116,Right,index,248.0
116,Right,middle,251.0
116,Right,ring,247.0
116,Right,pinky,247.0
117,Right,thumb,236.0
117,Right,index,234.0
117,Right,middle,248.0
117,Right,ring,246.0
117,Right,pinky,248.0
117,Left,thumb,239.0
117,Left,index,253.0
117,Left,middle,270.0
117,Left,ring,260.0
117,Left,pinky,243.0
